tipo,bairro,area,quartos,banheiros,vagas,condominio,preco
Condomínio,Jangurussu,69,2,2,1,320.0,230000.0
Condomínio,Eusébio,128,3,3,2,0.0,499000.0
Condomínio,Engenheiro Luciano Cavalcante,136,4,5,3,1050.0,670000.0
Condomínio,Cidade dos Funcionários,166,3,4,3,700.0,747000.0
Condomínio,Sabiaguaba,229,3,4,5,1100.0,1179990.0
Condomínio,Vila União,148,3,4,3,630.0,570000.0
Condomínio,Edson Queiroz,500,4,6,5,0.0,1800000.0
Condomínio,José de Alencar,126,3,4,2,950.0,540000.0
Condomínio,Lagoa Redonda,186,3,4,3,0.0,895000.0
Condomínio,Alphaville Fortaleza,883,6,7,11,0.0,13000000.0
Condomínio,Alphaville Fortaleza,390,4,5,4,1350.0,3500000.0
Condomínio,Parque Santa Maria,70,3,3,2,350.0,229999.0
Condomínio,Maraponga,220,4,5,4,670.0,1900000.0
Condomínio,Praia do Futuro I,117,3,3,3,685.0,995757.0
Condomínio,Maraponga,0,0,0,0,0.0,1890000.0
Condomínio,Sapiranga,2,2,0,4,1100.0,650000.0
Condomínio,Itaperi,73,3,2,2,470.0,369000.0
Condomínio,Messejana,85,3,3,2,350.0,303000.0
Condomínio,Lagoa Redonda,90,3,3,2,500.0,450000.0
Condomínio,Sapiranga,182,4,4,2,1479.0,1100000.0
Condomínio,Alphaville Fortaleza,500,5,7,4,1250.0,5000000.0
Condomínio,Vila União,125,3,3,3,630.0,610000.0
Condomínio,Lagoa Redonda,200,4,4,4,0.0,995000.0
Condomínio,Itaperi,71,2,3,2,400.0,379999.0
Condomínio,Sapiranga,125,3,3,2,1010.0,699000.0
Condomínio,Lagoa Redonda,83,2,2,2,599.0,319999.0
Condomínio,Presidente Kennedy,450,4,5,4,55.0,820000.0
Condomínio,Lagoa Redonda,84,3,3,2,360.0,369000.0
Condomínio,Henrique Jorge,49,2,2,2,150.0,370000.0
Condomínio,Passaré,60,2,2,2,0.0,300000.0
Condomínio,Passaré,240,4,4,4,1028.0,1350000.0
Condomínio,Sapiranga,160,3,3,2,0.0,699000.0
Condomínio,Eusébio,460,5,8,6,700.0,2800000.0
Condomínio,Parque Iracema,215,3,4,3,1380.0,749000.0
Condomínio,Cidade dos Funcionários,520,4,5,4,0.0,790000.0
Condomínio,Messejana,67,2,2,1,340.0,220000.0
Condomínio,Sabiaguaba,190,4,5,4,1050.0,998000.0
Condomínio,Maraponga,233,4,5,4,650.0,1900000.0
Condomínio,Passaré,69,3,2,1,280.0,265000.0
Condomínio,Centro,400,4,5,6,1400.0,3980000.0
Condomínio,Sabiaguaba,139,4,5,3,1050.0,799000.0
Condomínio,Salinas,242,4,2,3,0.0,450000.0
Condomínio,Passaré,135,3,3,4,600.0,500000.0
Condomínio,Cidade dos Funcionários,150,3,4,2,0.0,890000.0
Condomínio,Maraponga,300,5,4,4,50.0,1250000.0
Condomínio,Serrinha,156,2,1,1,0.0,230000.0
Condomínio,Lagoa Redonda,0,0,0,0,0.0,951529.0
Condomínio,Itaperi,80,2,3,2,570.0,400000.0
Condomínio,Engenheiro Luciano Cavalcante,201,4,5,6,400.0,998000.0
Condomínio,Passaré,150,4,4,2,650.0,650000.0
Condomínio,Engenheiro Luciano Cavalcante,650,4,6,6,3522.0,1385000.0
Condomínio,Maraponga,320,4,6,4,600.0,1990000.0
Condomínio,Sapiranga,309,4,6,5,150.0,800000.0
Condomínio,Passaré,65,3,2,2,350.0,299999.0
Condomínio,Alagadiço Novo,320,3,4,7,0.0,1500000.0
Condomínio,Cambeba,263,4,5,4,2000.0,835000.0
Condomínio,Eusébio,0,0,0,0,0.0,3900000.0
Condomínio,Lagoa Redonda,82,2,2,2,620.0,315000.0
Condomínio,Aldeota,140,3,6,2,300.0,550000.0
Condomínio,Vila União,106,4,4,2,510.0,549999.0
Condomínio,Maraponga,70,2,3,2,450.0,400000.0
Condomínio,Lagoa Redonda,186,3,4,2,1323.0,1070000.0
Condomínio,Montese,260,3,3,3,770.0,460000.0
Condomínio,Sapiranga,145,3,4,3,1008.0,720000.0
Condomínio,Lagoa Redonda,2,2,0,3,500.0,499000.0
Condomínio,Maraponga,112,3,4,2,772.0,790000.0
Condomínio,Lagoa Redonda,148,3,4,3,0.0,890000.0
Condomínio,Edson Queiroz,182,4,6,4,1550.0,650000.0
Condomínio,Alphaville Fortaleza,400,4,5,4,1250.0,3990000.0
Condomínio,Lagoa Redonda,165,4,4,2,1100.0,799000.0
Condomínio,Maraponga,86,3,3,2,0.0,545000.0
Condomínio,Passaré,94,3,2,2,500.0,350000.0
Condomínio,Praia do Futuro I,117,3,4,2,685.0,1017417.0
Condomínio,José de Alencar,170,4,5,4,950.0,750000.0
Condomínio,Antônio Bezerra,104,2,1,2,200.0,288000.0
Condomínio,Maraponga,101,3,3,2,0.0,543000.0
Condomínio,Alphaville Fortaleza,330,4,6,4,1350.0,3000000.0
Condomínio,Maraponga,245,4,5,4,50.0,1790000.0
Condomínio,Alphaville Fortaleza,480,5,7,4,0.0,3950000.0
Condomínio,de Lourdes,380,4,8,5,0.0,2490000.0
Condomínio,Passaré,140,2,1,2,200.0,250000.0
Condomínio,Cidade dos Funcionários,300,4,4,8,0.0,1200000.0
Condomínio,Lagoa Redonda,115,3,3,2,0.0,440000.0
Condomínio,Siqueira,64,2,0,1,210.0,210000.0
Condomínio,Cambeba,263,4,4,4,1300.0,850000.0
Condomínio,Maraponga,250,4,5,4,0.0,1950000.0
Condomínio,Maraponga,101,3,3,2,2800.0,545000.0
Condomínio,Edson Queiroz,210,4,4,3,1050.0,1100000.0
Condomínio,de Lourdes,420,4,5,4,2300.0,2990000.0
Condomínio,Cajazeiras,230,3,6,4,820.0,1270000.0
Condomínio,Serrinha,76,2,2,1,380.0,350000.0
Condomínio,Lagoa Redonda,83,3,2,2,360.0,320000.0
Condomínio,Lagoa Redonda,84,3,3,2,350.0,359000.0
Condomínio,Maraponga,250,4,3,4,600.0,1799900.0
Condomínio,Cidade dos Funcionários,480,5,4,4,0.0,800000.0
Condomínio,Sapiranga,157,4,4,2,1964.0,680000.0
Condomínio,Siqueira,65,2,2,1,200.0,210000.0
Condomínio,Amadeu Furtado,230,2,3,2,0.0,460000.0
Condomínio,Edson Queiroz,100,3,3,3,580.0,450000.0
Condomínio,Fátima,180,1,3,2,1200.0,630000.0
Condomínio,Fátima,362,7,3,4,0.0,1100000.0
Condomínio,Cajazeiras,305,4,5,5,0.0,650000.0
Condomínio,Sapiranga,237,3,5,3,1727.0,1416765.0
Condomínio,Passaré,80,2,2,4,185.0,290000.0
Condomínio,Sapiranga,176,4,4,4,700.0,530000.0
Condomínio,de Lourdes,378,4,7,5,2800.0,3500000.0
Condomínio,Lagoa Redonda,200,4,4,3,0.0,990000.0
Condomínio,Alphaville Fortaleza,580,5,7,4,0.0,4500000.0
Condomínio,Alphaville Fortaleza,400,5,6,4,0.0,3190000.0
Condomínio,José de Alencar,251,4,4,4,0.0,1100000.0
Condomínio,Lagoa Redonda,252,3,4,3,0.0,935000.0
Condomínio,Mondubim,82,2,1,2,0.0,120849.0
Condomínio,Alphaville Fortaleza,560,5,0,7,1350.0,8500000.0
Condomínio,Sapiranga,163,4,3,2,1300.0,680000.0
Condomínio,Lagoa Redonda,84,3,3,2,350.0,369000.0
Condomínio,Centro,500,3,0,0,100.0,399999.0
Condomínio,Alphaville Fortaleza,480,5,0,7,0.0,5390000.0
Condomínio,Sapiranga,178,3,5,2,960.0,650000.0
Condomínio,Lagoa Redonda,140,3,2,4,620.0,380000.0
Condomínio,Messejana,70,2,2,2,0.0,229000.0
Condomínio,Cidade dos Funcionários,168,3,4,2,1300.0,1200000.0
Condomínio,Maraponga,188,4,4,4,600.0,1248900.0
Condomínio,Cidade dos Funcionários,188,4,4,4,1320.0,1080000.0
Condomínio,Messejana,60,3,2,1,100.0,340000.0
Condomínio,Alphaville Fortaleza,900,4,7,6,2500.0,20000000.0
Condomínio,Messejana,150,3,3,2,400.0,300000.0
Condomínio,Lagoa Redonda,85,2,2,2,620.0,315000.0
Condomínio,Cajazeiras,200,4,4,2,820.0,1280000.0
Condomínio,Cajazeiras,180,3,4,3,0.0,680000.0
Condomínio,Sapiranga,132,4,4,3,990.0,585000.0
Condomínio,Alphaville Fortaleza,811,6,8,11,2200.0,12400000.0
Condomínio,Messejana,70,2,2,2,380.0,300000.0
Condomínio,Praia do Futuro,185,3,5,2,1129.0,1620000.0
Condomínio,Sapiranga,100,3,3,2,430.0,400000.0
Condomínio,Passaré,60,2,2,2,300.0,249999.0
Condomínio,Sapiranga,2,2,0,5,1300.0,650000.0
Condomínio,Vicente Pinzon,600,4,6,5,5648.0,5900000.0
Condomínio,Lagoa Redonda,206,3,0,3,990.0,950000.0
Condomínio,Passaré,57,3,2,2,50.0,344580.0
Condomínio,Passaré,175,4,3,3,650.0,580000.0
Condomínio,Lagoa Redonda,186,4,0,2,0.0,920000.0
Condomínio,Lagoa Redonda,186,4,1,3,900.0,919000.0
Condomínio,Maraponga,300,4,0,3,460.0,1550000.0
Condomínio,Maraponga,102,2,2,2,654.0,380000.0
Condomínio,Lagoa Redonda,186,3,0,4,0.0,900000.0
Condomínio,Alphaville Fortaleza,330,4,6,4,1350.0,3200000.0
Condomínio,Siqueira,64,2,2,2,180.0,230000.0
Condomínio,Lagoa Redonda,96,2,0,4,575.0,365000.0
Condomínio,Edson Queiroz,181,4,5,2,1550.0,1100000.0
Condomínio,Cajazeiras,250,4,5,4,0.0,1100000.0
Condomínio,Alphaville Fortaleza,400,5,5,4,0.0,2950000.0
Condomínio,Maraponga,63,2,1,1,250.0,210000.0
Condomínio,Sabiaguaba,165,4,5,4,1100.0,890000.0
Condomínio,Engenheiro Luciano Cavalcante,201,4,3,4,300.0,990000.0
Condomínio,Engenheiro Luciano Cavalcante,201,4,4,6,300.0,990000.0
Condomínio,Alphaville Fortaleza,415,5,7,4,1250.0,3890000.0
Condomínio,Coaçu,660,5,6,6,0.0,11900000.0
Condomínio,Lagoa Redonda,88,3,3,2,500.0,370000.0
Condomínio,Parque Santa Maria,70,3,3,2,380.0,290000.0
Condomínio,Sapiranga,154,4,4,2,950.0,750000.0
Condomínio,Lagoa Redonda,2,2,0,3,460.0,280000.0
Condomínio,Lagoa Redonda,195,3,3,3,200.0,895000.0
Condomínio,Dunas,474,4,5,4,1700.0,3500000.0
Condomínio,Messejana,134,3,4,2,50.0,730000.0
Condomínio,Praia do Futuro,141,3,5,2,685.0,982352.0
Condomínio,Dunas,141,3,4,2,685.0,1017131.0
Condomínio,Sapiranga,3,3,0,5,1900.0,1200000.0
Condomínio,Sapiranga,150,4,4,2,300.0,495000.0
Condomínio,de Lourdes,437,3,3,4,0.0,6500000.0
Condomínio,Passaré,56,0,0,0,0.0,321960.0
Condomínio,de Lourdes,960,5,6,10,0.0,1950000.0
Condomínio,Alphaville Fortaleza,500,4,5,4,0.0,3450000.0
Condomínio,Engenheiro Luciano Cavalcante,302,3,4,6,0.0,1550000.0
Condomínio,Centro,423,5,3,2,0.0,850000.0
Condomínio,Messejana,125,3,5,3,700.0,620000.0
Condomínio,Lagoa Redonda,100,3,2,2,390.0,349000.0
Condomínio,Lagoa Redonda,117,3,4,2,525.0,450000.0
Condomínio,Cidade dos Funcionários,207,3,3,5,1310.0,1400000.0
Condomínio,José de Alencar,125,3,5,1,850.0,560000.0
Condomínio,Sapiranga,159,3,5,2,1100.0,750000.0
Condomínio,Sabiaguaba,237,3,0,4,0.0,1435000.0
Condomínio,José de Alencar,285,3,5,4,1100.0,1100000.0
Condomínio,José de Alencar,125,4,4,2,950.0,540000.0
Condomínio,Sapiranga,140,3,4,2,0.0,690000.0
Condomínio,Barroso,85,3,3,2,350.0,317000.0
Condomínio,São Bento,212,3,3,2,0.0,380000.0
Condomínio,Centro,677,5,7,4,1500.0,8200000.0
Condomínio,Maraponga,100,3,3,2,360.0,350000.0
Condomínio,Passaré,53,3,2,2,0.0,322000.0
Condomínio,de Lourdes,288,5,5,4,2000.0,2700000.0
Condomínio,Dunas,185,3,3,2,1087.0,1618000.0
Condomínio,Edson Queiroz,181,3,5,2,1550.0,1050000.0
Condomínio,Sapiranga,213,3,4,2,0.0,990000.0
Condomínio,Lagoa Redonda,186,3,3,4,0.0,968000.0
Condomínio,Sapiranga,200,4,5,3,850.0,650000.0
Condomínio,Alphaville Fortaleza,470,5,7,4,1250.0,5300000.0
Condomínio,José de Alencar,134,5,5,2,600.0,520000.0
Condomínio,Montese,133,3,2,2,0.0,360000.0
Condomínio,Mondubim,2,2,0,1,648.0,650000.0
Condomínio,Alphaville Fortaleza,780,6,7,4,2500.0,13000000.0
Condomínio,Presidente Kennedy,400,5,4,4,1100.0,1550000.0
Condomínio,Eusébio,251,2,0,5,0.0,1649900.0
Condomínio,Sapiranga,137,3,3,2,1300.0,595000.0
Condomínio,Dunas,305,4,5,6,2565.0,2150000.0
Condomínio,Coaçu,110,2,3,2,80.0,220000.0
Condomínio,Vicente Pinzon,396,4,3,4,0.0,650000.0
Condomínio,Edson Queiroz,102,3,5,2,1300.0,497000.0
Condomínio,Siqueira,72,3,2,2,0.0,265000.0
Condomínio,Alphaville Fortaleza,420,4,6,4,1040.0,3500000.0
Condomínio,Itaperi,113,4,3,4,750.0,600000.0
Condomínio,Coaçu,320,5,5,4,920.0,1999000.0
Condomínio,Pedras,100,3,3,2,310.0,250000.0
Condomínio,Aquiraz,0,0,0,0,0.0,1450000.0
Condomínio,Passaré,188,3,3,2,0.0,380000.0
Condomínio,Cidade dos Funcionários,213,4,4,2,1200.0,800000.0
Condomínio,Sapiranga,277,3,4,3,2000.0,1300000.0
Condomínio,Manoel Dias Branco,138,3,4,3,700.0,479000.0
Condomínio,Cajazeiras,195,4,5,3,860.0,850000.0
Condomínio,Parque Manibura,150,4,1,4,1020.0,790000.0
Condomínio,Lagoa Redonda,2,2,0,3,460.0,319000.0
Condomínio,Mondubim,120,3,4,2,700.0,900000.0
Condomínio,Maraponga,156,3,0,3,150.0,560000.0
Condomínio,Jangurussu,116,3,4,3,50.0,435000.0
Condomínio,Lagoa Redonda,186,3,4,2,1290.0,898000.0
Condomínio,Sapiranga,2,2,0,4,943.0,750000.0
Condomínio,Praia do Futuro,441,4,6,6,2200.0,2150000.0
Condomínio,Engenheiro Luciano Cavalcante,113,5,3,3,1200.0,699999.0
Condomínio,Lagoa Redonda,2,2,0,3,460.0,320000.0
Condomínio,Maraponga,156,3,3,2,150.0,559999.0
Condomínio,Eusébio,0,0,0,0,0.0,1300000.0
Condomínio,de Lourdes,283,4,4,5,0.0,4500000.0
Condomínio,Maraponga,86,3,3,2,0.0,547000.0
Condomínio,Eusébio,331,4,0,0,0.0,2690000.0
Condomínio,Engenheiro Luciano Cavalcante,151,3,3,4,1850.0,699990.0
Condomínio,Engenheiro Luciano Cavalcante,140,4,4,3,850.0,550000.0
Condomínio,Alphaville Fortaleza,379,4,6,4,1500.0,2950000.0
Condomínio,José de Alencar,280,3,5,4,1200.0,1490000.0
Condomínio,José de Alencar,60,2,2,2,400.0,210000.0
Condomínio,Sapiranga,125,3,4,2,0.0,740000.0
Condomínio,Lagoa Redonda,165,4,5,3,1516.0,790000.0
Condomínio,Engenheiro Luciano Cavalcante,390,3,3,6,0.0,1780000.0
Condomínio,Messejana,120,2,2,2,180.0,210000.0
Condomínio,Lagoa Redonda,84,3,2,4,260.0,350000.0
Condomínio,Sapiranga,180,3,4,4,0.0,750000.0
Condomínio,Engenheiro Luciano Cavalcante,600,4,5,4,0.0,1700000.0
Condomínio,José de Alencar,128,3,4,2,850.0,520000.0
Condomínio,José de Alencar,110,2,2,3,550.0,270000.0
Condomínio,Messejana,130,3,4,2,0.0,730000.0
Condomínio,Edson Queiroz,178,4,4,3,1550.0,1220000.0
Condomínio,Lagoa Sapiranga (Coité),133,4,4,3,550.0,465000.0
Condomínio,Lagoa Redonda,187,3,4,3,0.0,895000.0
Condomínio,Lagoa Redonda,187,3,4,3,1290.0,978000.0
Condomínio,Eusébio,170,3,4,4,1250.0,840000.0
Condomínio,Centro,741,10,3,7,6257.0,2900000.0
Condomínio,Sapiranga,154,4,4,2,850.0,750000.0
Condomínio,Lagoa Redonda,148,3,1,3,0.0,1102451.0
Condomínio,José de Alencar,277,3,5,2,2000.0,1300000.0
Condomínio,Alphaville Fortaleza,425,5,7,4,1250.0,3900000.0
Condomínio,Sapiranga,229,3,4,3,1627.0,1400000.0
Condomínio,Cidade dos Funcionários,213,4,4,2,1200.0,760577.0
Condomínio,Passaré,90,3,2,3,650.0,490000.0
Condomínio,Maraponga,230,4,4,4,650.0,1199000.0
Condomínio,Aerolândia,130,4,3,1,0.0,389900.0
Condomínio,Cajazeiras,280,5,4,2,0.0,760000.0
Condomínio,Papicu,250,3,4,5,0.0,690000.0
Condomínio,Jardim Cearense,80,2,0,3,250.0,220000.0
Condomínio,Engenheiro Luciano Cavalcante,151,3,4,4,1850.0,699990.0
Condomínio,Engenheiro Luciano Cavalcante,130,4,3,2,0.0,590000.0
Condomínio,Patriolino Ribeiro,700,4,6,12,1500.0,2640000.0
Condomínio,Cambeba,226,4,4,3,140.0,850000.0
Condomínio,Amadeu Furtado,907,4,3,10,0.0,2150000.0
Condomínio,Cidade dos Funcionários,117,2,3,2,0.0,390000.0
Condomínio,Prefeito José Walter,200,5,3,1,0.0,270000.0
Condomínio,Passaré,120,3,3,2,50.0,480000.0
Condomínio,Parquelândia,290,7,5,3,0.0,580000.0
Condomínio,Joaquim Távora,630,4,2,10,0.0,2250000.0
Condomínio,Parque Manibura,192,4,5,4,0.0,660000.0
Condomínio,Engenheiro Luciano Cavalcante,128,2,2,2,0.0,320000.0
Condomínio,Papicu,149,3,3,3,85.0,470000.0
Condomínio,Parquelândia,250,4,5,8,0.0,1500000.0
Condomínio,Centro,960,9,9,4,0.0,2350000.0
Condomínio,Edson Queiroz,500,4,0,0,0.0,1250000.0
Condomínio,Lagoa Redonda,98,3,3,4,0.0,449000.0
